wind_speed,temp,prs,hum,pow_out
3.114,1.292,972.474,46.4874,-0.269724
2.526,1.237,972.474,46.1457,-0.269724
2.865,1.537,972.474,41.3604,-0.269724
3.32,1.422,972.474,44.0266,-0.269724
3.583,1.424,972.474,40.5391,-0.306672
3.056,1.395,972.474,44.9833,-0.288198
2.722,1.047,972.326,47.8544,-0.299282
2.89,0.788,972.177,48.1969,-0.269724
3.101,0.745,971.88,47.9234,-0.280808
3.402,0.688,971.88,47.6497,-0.299282
3.46,0.682,971.731,47.7867,-0.461856
3.208,0.702,971.582,48.4703,-0.269724
2.062,0.863,971.582,48.5045,-0.288198
2.758,0.758,971.434,49.3591,-0.299282
3.14,0.676,971.434,49.7693,-0.288198
3.348,0.555,971.285,49.9744,-0.339926
3.32,0.541,971.285,51.3416,-0.166268
3.888,0.315,971.285,51.5467,0.0923711
4.102,0.285,971.285,54.0079,0.720495
3.157,0.373,971.434,53.5293,0.0332536
3.048,0.461,971.582,54.3497,-0.12932
1.803,0.509,971.731,55.3068,-0.206911
2.803,0.542,971.88,55.5802,-0.22908
3.122,0.602,971.88,53.5977,-0.155183
3.702,0.571,972.028,50.8631,-0.0184742
3.3,0.679,972.177,48.5387,0.269724
3.713,0.753,972.474,47.3765,0.399043
3.017,0.978,972.474,45.6673,0.118235
3.336,1.089,972.772,45.5307,0.0295588
3.379,1.298,972.998,45.3579,-0.24386
2.987,1.297,972.773,45.5898,-0.269724
2.559,1.425,973.069,45.7206,-0.210606
2.671,1.891,973.367,45.7202,-0.12193
3.168,1.697,973.908,46.2665,0.269724
3.649,1.717,974.258,45.5447,0.539447
3.662,1.685,974.117,46.323,0.879373
4.0,1.83,974.112,45.1922,0.705715
4.204,1.991,974.257,45.4996,0.727885
4.166,2.266,974.555,46.1144,1.47055
4.377,2.26,974.555,47.3422,2.21691
4.184,2.292,974.852,46.4464,3.73918
4.815,2.243,974.555,49.3779,5.51271
4.461,2.405,974.555,50.0256,7.88111
4.556,3.099,974.606,48.728,5.40925
3.478,3.014,974.408,49.2061,4.52988
4.059,3.138,974.257,47.6012,4.86611
3.068,3.645,974.257,45.72,4.72201
3.197,4.121,974.228,45.9543,4.04955
2.996,4.34,974.167,44.0406,6.63225
3.955,4.986,974.463,44.4445,6.0928
3.453,4.808,974.446,44.8541,7.33427
4.626,4.64,974.267,45.1613,8.28754
3.434,4.896,974.937,45.1954,10.4971
5.869,4.291,974.296,47.4484,10.4897
4.193,4.367,974.119,48.8882,13.0428
5.752,3.803,974.174,51.4857,10.3456
4.739,3.745,973.959,52.8593,14.5983
4.691,3.829,974.121,51.8013,15.2782
5.118,3.64,974.256,54.1574,22.7381
4.955,3.493,974.257,53.9574,14.2658
5.467,3.455,973.96,55.5726,13.2645
5.462,3.043,973.96,56.0205,12.5588
5.536,2.978,973.663,59.0265,13.0724
4.53,2.536,973.366,60.9394,12.3851
4.81,2.364,973.749,62.3853,11.4836
4.326,2.225,973.961,62.7331,10.0389
3.82,2.019,973.648,63.7608,10.5857
4.675,1.873,973.812,65.1973,9.95391
4.528,1.618,973.961,67.1792,9.78395
4.25,1.485,973.961,68.0335,10.4379
4.296,1.369,973.961,69.5809,11.3616
4.556,1.16,974.133,70.8881,9.49575
4.831,1.13,974.042,71.4062,11.5353
5.307,0.953,974.527,71.3382,8.80482
4.892,0.949,974.554,71.2357,9.99456
4.52,0.976,974.556,70.5862,10.2901
4.932,0.874,974.556,71.3724,10.534
5.083,0.688,974.259,69.9365,8.47228
5.312,0.714,974.259,69.3896,5.91175
4.973,0.748,974.407,68.2944,5.30949
5.276,0.739,974.556,66.723,5.17278
5.039,0.855,974.407,67.817,4.97326
4.973,0.826,974.556,69.5949,4.41165
4.629,0.807,974.556,71.029,3.9424
4.685,0.75,974.407,71.5074,3.76135
4.589,0.685,974.407,71.8502,3.28102
4.591,0.684,974.407,72.3979,3.17018
4.64,0.755,974.407,72.9446,2.08389
4.036,0.746,974.407,73.0815,1.04934
4.347,0.749,974.556,73.1499,0.849814
3.944,0.867,974.556,72.2611,0.181047
3.669,0.809,974.556,72.7055,0.151489
3.845,0.746,974.705,73.1157,0.199522
3.646,0.706,974.556,73.0132,0.199522
4.0,0.679,974.556,73.5601,0.302977
3.99,0.618,974.705,74.3804,0.181047
3.947,0.548,974.259,75.3374,0.269724
4.324,0.489,974.259,75.6794,0.535753
4.365,0.458,974.259,75.6794,1.35231
4.787,0.269,974.11,76.2263,2.59009
5.037,0.214,973.961,75.0641,3.06672
5.182,0.337,973.961,72.1928,3.31058
5.009,0.447,973.961,68.4327,2.579
4.566,0.732,973.961,66.3476,2.31297
4.179,0.604,973.813,66.2451,2.37579
3.664,0.643,973.813,65.8349,2.31297
4.0,0.541,973.664,65.9716,3.14062
4.449,0.48,973.664,66.3476,5.0878
5.294,0.252,973.367,66.9971,6.12975
5.577,0.188,973.515,66.792,4.38948
5.289,0.05,973.367,68.7062,5.12106
6.41,-0.254,973.367,68.3644,3.93132
6.488,-0.175,973.367,69.4582,3.79461
5.704,-0.216,973.367,72.3637,3.62464
5.157,-0.27,973.515,75.8845,2.797
5.526,-0.283,973.664,79.0292,2.2908
4.912,-0.429,973.664,79.1659,2.39795
5.656,-0.72,973.367,78.8241,2.37209
5.276,-0.521,973.664,74.4511,2.37579
5.867,-0.545,973.515,73.9055,1.90654
5.498,-0.536,973.515,73.0149,1.85851
5.824,-0.469,973.664,73.6969,1.5777
5.74,-0.376,973.813,72.5346,1.27103
4.897,-0.297,973.961,71.3041,1.34123
5.05,-0.335,973.961,71.7826,1.69224
5.157,-0.196,974.259,66.9287,1.84373
4.729,-0.033,974.854,65.9716,0.768528
3.748,0.15,974.854,68.6374,1.11215
3.646,0.033,975.045,72.6371,1.40774
3.769,-0.344,974.857,78.8371,3.35861
3.053,-0.834,975.15,83.1711,3.37339
2.544,-0.748,975.299,85.358,2.65659
3.598,-0.615,975.446,83.7164,1.85851
2.921,-0.271,975.744,82.1048,1.14171
2.574,-0.164,975.744,85.0805,1.68115
3.012,-0.057,975.991,84.7919,1.96196
3.229,0.075,976.198,83.416,1.97305
2.698,0.702,976.635,76.4475,1.48533
3.196,1.841,976.635,74.5005,1.6479
2.886,1.76,976.635,76.9904,1.5038
2.703,1.893,976.635,74.2365,1.45577
2.462,1.906,976.529,75.6702,1.5075
3.336,1.818,975.988,74.0311,2.54575
3.52,1.718,975.844,73.2116,2.39056
3.249,1.845,975.826,77.2751,3.38448
3.45,1.601,975.96,73.6213,3.57661
2.993,1.683,975.74,75.4653,4.79221
3.543,2.16,975.892,70.9613,5.74548
3.766,2.108,975.743,73.111,7.13844
3.651,1.443,975.743,74.4549,6.8096
3.758,1.404,975.446,74.5677,6.28863
3.687,1.827,975.446,73.8514,6.10019
3.256,1.738,975.149,75.7643,5.76396
3.376,1.423,974.852,78.0188,7.14214
3.045,1.116,974.703,80.4099,7.26776
3.509,1.356,974.703,79.0435,8.50923
3.054,1.129,974.792,78.3685,11.2176
3.483,0.884,974.555,80.4307,11.018
3.443,0.716,974.514,81.4891,8.39469
2.724,0.494,974.553,82.6242,5.63833
4.339,0.322,974.258,83.6494,6.55096
3.952,0.152,973.961,85.2303,6.31819
4.556,0.009,974.129,85.3853,6.03368
4.688,-0.018,974.258,86.2075,7.955
5.139,-0.151,974.259,86.3435,8.76048
4.443,-0.078,974.407,85.7289,9.79504
4.441,-0.16,974.259,85.1136,6.94631
5.223,-0.243,974.259,85.7289,6.84285
5.207,-0.282,973.961,86.2075,6.93523
5.365,-0.227,974.11,86.8228,7.70745
5.546,-0.305,973.961,87.5406,7.99565
6.191,-0.33,974.11,87.2329,7.18278
6.02,-0.234,974.259,87.0962,5.38708
5.256,-0.219,974.259,86.6177,3.93871
3.04,-0.171,974.259,86.7544,2.90415
4.033,-0.482,974.11,88.2584,2.99652
4.999,-0.187,974.259,85.1479,2.60856
5.157,0.127,974.407,84.9089,2.26864
4.894,0.187,974.259,83.7806,3.00021
4.991,0.085,974.556,83.9515,3.71701
5.383,0.21,974.259,82.3791,4.28233
5.516,0.139,974.407,81.9347,4.0828
5.615,0.206,974.407,81.8322,3.30319
5.274,0.256,974.556,77.5936,2.63442
5.314,0.407,974.556,75.4059,3.38448
5.439,0.312,974.705,74.9958,3.12584
5.475,0.47,974.854,76.6365,2.29819
5.505,0.315,974.705,76.4314,1.98783
3.916,0.215,974.854,81.6955,1.55553
3.101,-0.032,974.407,84.3617,1.58509
3.476,-0.133,974.259,85.0111,1.86959
4.443,-0.323,973.961,84.4984,2.27972
3.736,-0.416,973.813,86.6861,2.30558
2.146,-0.751,973.664,89.2839,2.03586
2.493,-0.872,973.664,89.7699,2.11345
2.271,-1.087,973.664,90.8338,2.06172
1.703,-1.428,973.515,93.47,3.32536
1.913,-1.279,973.664,90.5983,4.38948
2.177,-1.127,973.367,89.3675,3.5138
2.205,-1.025,973.515,87.7265,2.94849
2.373,-1.055,973.367,88.5128,1.78831
3.733,-1.049,973.367,88.3419,-0.376874
3.305,-1.241,972.921,91.4872,-0.317757
3.343,-1.402,973.069,90.6666,-0.336231
4.395,-1.249,973.069,89.9145,-0.317757
3.995,-1.361,973.069,90.6666,-0.317757
4.212,-1.576,973.069,93.6068,-0.317757
4.741,-1.696,972.921,93.4017,-0.317757
4.612,-1.698,973.069,94.2564,-0.328841
5.531,-1.805,972.772,96.3419,2.42012
4.864,-2.108,972.921,97.4359,4.32666
4.629,-2.192,972.772,98.1196,4.5151
5.961,-2.065,972.772,97.8461,5.33905
5.177,-2.248,972.921,98.1196,6.95739
4.683,-2.357,973.085,98.2564,5.50901
5.406,-2.546,972.921,98.3248,7.66311
5.444,-2.62,973.088,93.1282,9.11888
5.814,-2.265,973.396,83.1111,11.4836
6.962,-2.561,973.368,91.012,14.2769
6.685,-2.85,973.676,85.8812,12.9135
6.784,-2.455,973.813,74.3932,10.7446
6.14,-2.119,974.26,67.0086,6.96478
6.203,-1.614,974.854,61.9099,5.53857
6.348,-1.578,975.003,59.6479,5.03238
5.444,-1.214,975.449,56.9817,6.38839
6.858,-1.089,975.45,59.0489,9.56965
6.83,-1.013,975.745,54.4678,8.32449
6.045,-0.56,976.042,47.9739,5.32797
4.66,-0.289,976.636,48.1424,6.1667
4.375,-0.309,976.875,49.7405,2.70093
3.063,0.183,976.937,48.7447,1.35601
3.407,0.52,977.081,49.667,1.37079
2.747,0.81,977.675,70.4681,1.85112
1.961,0.781,977.494,58.4944,1.574
2.528,1.166,977.228,55.2782,3.07781
2.735,0.996,976.728,55.1727,2.69354
2.287,1.141,976.689,59.8502,3.14431
3.741,0.96,976.365,51.8876,3.49902
3.466,1.089,976.211,50.6325,2.70832
3.965,1.148,976.325,53.6723,2.4349
3.85,0.8,976.187,51.6641,2.33514
4.782,1.254,976.063,48.2158,3.30689
3.593,1.49,976.472,47.6694,7.01282
4.584,1.76,976.337,51.8695,6.42534
3.977,2.073,976.337,48.6939,-0.328841
3.326,2.563,976.635,41.4205,-0.317757
4.11,2.847,976.635,39.0644,-0.354705
3.463,3.276,976.793,34.8984,-0.299282
3.909,3.848,976.934,32.4398,-0.3584
3.908,3.956,977.227,32.2002,-0.339926
3.241,3.877,977.227,32.2644,-0.299282
3.425,3.253,976.775,34.0053,-0.314062
2.342,3.359,976.627,34.8249,-0.277113
2.427,3.303,976.781,34.3164,0.901542
2.197,3.248,976.93,34.0788,0.554227
2.274,2.993,976.336,35.035,0.158878
2.248,2.82,975.964,35.3765,0.195827
3.106,2.73,975.446,36.41,0.0110845
2.47,2.48,974.852,38.1213,-0.192132
1.869,2.002,974.683,38.4668,-0.24386
2.638,2.234,974.852,38.8492,-0.206911
1.996,2.229,974.852,39.7744,-0.280808
1.26,1.893,974.852,40.7312,-0.262334
2.376,2.052,974.852,39.0286,-0.280808
1.357,1.885,974.776,40.5364,-0.240165
1.219,2.025,974.942,39.3778,-0.288198
1.92,1.993,974.851,39.583,-0.269724
0.025,1.833,974.854,40.6084,-0.280808
0.0,1.497,974.854,39.5146,-0.288198
0.0,1.539,974.407,39.5829,-0.299282
0.201,1.569,974.556,38.0789,-0.288198
0.839,1.732,974.556,37.1219,-0.269724
1.298,1.93,974.556,35.9597,-0.280808
0.302,2.145,974.705,37.2586,-0.258639
0.434,2.269,974.854,35.5495,-0.258639
0.0,2.249,974.854,40.7451,-0.269724
0.197,2.231,974.705,37.8733,-0.288198
1.703,2.063,974.854,38.5575,-0.299282
2.931,2.246,974.854,36.3015,-0.288198
3.201,2.251,974.705,37.8055,-0.288198
3.491,1.987,974.705,37.9764,-0.0849814
3.537,2.254,974.854,39.7197,-0.181047
3.761,2.252,974.676,40.0615,-0.103456
4.115,2.225,974.664,43.5481,0.254944
3.664,2.205,974.471,40.4709,0.916322
3.715,2.394,974.176,33.5655,1.19713
3.71,2.591,974.075,35.2746,1.65899
4.016,2.853,974.003,35.2037,1.84003
4.26,2.994,974.117,34.1082,2.76374
4.663,2.872,973.961,34.654,4.59639
4.892,2.879,973.961,35.3356,4.61117
4.431,2.919,973.961,35.1298,6.17778
5.307,2.98,973.961,35.8798,3.56183
5.505,2.627,973.961,35.9482,2.85981
5.386,2.413,973.961,36.8367,2.81547
4.927,2.802,973.813,38.5484,1.792
4.584,2.951,973.965,40.872,2.0063
5.23,2.947,973.961,40.5267,2.74896
4.91,2.845,973.664,40.7313,3.61356
5.073,2.609,973.664,41.4147,4.61486
5.752,2.035,973.367,41.6197,4.12714
5.895,1.63,973.367,42.1694,4.26385
6.211,2.022,973.088,42.1053,5.70854
6.667,2.126,972.962,41.0814,5.94501
6.285,2.003,972.924,40.6706,7.04238
6.44,1.78,972.862,38.6896,7.20495
7.563,1.484,972.942,39.2051,7.71484
7.311,1.415,972.989,37.7371,8.77526
7.665,1.364,972.901,37.7713,10.3899
8.65,0.806,972.474,38.4208,9.86524
9.23,1.137,972.474,38.5575,11.7681
9.34,0.676,972.772,40.8135,13.368
9.79,0.621,972.921,41.5996,13.501
9.51,0.723,973.069,41.4281,13.0834
9.89,0.794,973.367,43.3765,13.4825
10.1,0.776,973.367,41.7701,15.6218
9.28,1.128,973.664,41.6337,22.6863
8.99,1.397,973.897,39.7868,35.0715
8.75,1.471,974.113,39.5719,43.1743
9.57,1.496,974.259,41.6197,45.3321
9.85,1.575,974.556,40.4579,38.0421
10.06,1.617,974.526,38.8852,31.2628
10.16,1.562,974.555,40.4545,22.6346
9.73,1.571,975.298,42.4379,18.0774
10.09,1.652,975.107,44.5537,6.97587
9.14,2.014,975.591,44.511,4.21212
9.74,2.45,975.453,47.8224,16.879
9.61,2.472,975.446,48.164,2.02847
9.28,2.844,975.446,49.0863,-0.280808
9.39,3.333,975.446,51.8531,-0.280808
9.69,3.808,975.297,53.6977,-0.251249
9.31,4.424,975.446,54.5469,-0.251249
9.99,4.55,975.149,53.9536,-0.251249
8.23,5.194,975.397,52.4501,-0.262334
7.581,5.109,974.906,51.8013,-0.251249
7.151,5.428,974.554,51.494,-0.262334
8.31,5.406,974.257,52.0062,-0.280808
7.902,5.824,974.257,49.7866,-0.262334
7.52,6.463,974.554,50.1963,-0.240165
7.398,6.785,974.554,48.9288,-0.251249
6.216,7.518,974.375,47.3541,-0.262334
6.802,7.268,974.211,49.6084,-0.225386
7.594,7.404,974.123,48.6829,-0.251249
7.415,7.57,974.459,49.0577,-0.280808
6.552,7.641,974.26,48.9175,-0.280808
7.176,7.648,974.592,50.794,-0.280808
6.239,7.579,974.257,49.7705,-0.280808
6.59,7.665,974.312,49.3675,-0.280808
7.375,7.633,974.024,50.4617,-0.269724
6.466,7.599,974.226,50.4612,10.8185
6.168,7.486,973.959,51.1453,11.5538
6.157,7.401,974.108,51.3551,14.5466
6.112,7.257,973.959,51.8695,20.0002
6.31,7.136,973.692,52.4159,25.7198
5.763,6.881,974.21,53.3379,21.7922
5.027,6.649,974.257,54.5734,19.9189
5.182,6.49,974.109,54.7211,19.0543
5.926,6.358,974.257,54.7908,20.281
4.841,6.215,974.257,54.9274,21.0865
5.668,6.207,974.257,54.3125,22.9672
5.75,6.11,974.703,53.5611,23.1445
5.363,6.035,974.554,52.9462,22.3575
7.194,6.084,974.703,52.5363,19.7637
6.257,5.976,974.554,52.1264,23.6064
6.975,5.944,974.852,52.468,26.0228
7.255,6.017,974.703,51.8531,25.1545
6.988,5.974,974.852,51.7165,24.4857
7.337,5.649,974.852,53.5611,22.0619
5.528,5.694,975.297,52.9462,21.3673
7.387,5.826,975.149,52.5363,22.8785
7.278,5.661,975.446,53.3219,22.1691
7.207,5.584,975.446,54.0393,22.8305
7.408,5.453,975.298,53.4927,23.6803
7.405,5.512,975.452,53.2195,25.1065
7.721,5.429,975.16,54.3809,24.4081
7.685,5.363,975.462,54.2442,22.1173
6.924,5.419,975.557,53.9028,18.7255
6.234,5.551,975.505,54.0395,18.5703
6.537,5.305,975.461,54.9988,18.8991
6.84,5.267,975.33,55.5784,20.148
7.026,5.073,975.323,56.2988,19.5605
6.593,5.091,975.733,55.8946,17.048
6.076,5.143,975.713,56.5791,14.9087
5.826,5.102,975.593,57.2626,12.9615
4.851,5.288,975.732,56.5819,8.50553
4.339,5.966,975.739,55.2132,7.48576
3.399,6.194,975.618,55.4098,6.05216
3.784,5.835,975.515,56.2271,6.68398
3.478,5.641,975.547,56.9773,7.47837
3.025,5.529,975.538,57.5927,8.06954
3.366,5.438,975.761,57.6641,7.75179
2.457,5.554,975.936,57.942,7.68528
2.32,5.505,975.689,58.5582,8.40577
2.246,5.323,975.698,58.1476,7.33796
0.231,5.624,975.713,58.5258,5.77874
0.012,5.57,975.715,59.1753,4.92892
0.0,5.872,975.739,58.8362,4.89198
0.354,5.906,975.729,58.6336,5.05455
0.0,5.44,975.744,59.7617,4.51141
0.561,5.527,975.744,59.109,3.4436
0.972,5.655,975.744,58.9045,3.41034
1.169,5.672,975.744,58.9391,3.06672
1.708,5.583,975.744,59.3518,3.73549
1.67,5.581,975.893,59.2145,4.22321
1.525,5.532,976.19,59.0773,3.60986
1.548,5.625,976.337,58.7348,3.53227
1.716,5.649,976.634,58.6982,2.25755
1.237,5.486,976.933,62.1168,1.3597
0.613,3.971,976.933,65.739,0.155184
1.162,3.011,976.933,68.1633,-0.166268
0.0,3.24,976.914,65.6727,-0.273419
1.216,3.609,976.924,64.1722,-0.269724
1.288,3.964,977.23,63.7622,-0.299282
2.732,4.19,977.501,60.7195,0.879373
2.026,4.521,978.122,59.6559,2.62703
2.073,5.168,978.427,58.2069,3.00391
3.328,5.137,978.418,57.4552,3.77983
4.245,5.523,978.566,55.8788,2.63073
2.551,6.235,979.094,54.1575,1.27472
2.024,6.962,979.561,54.3542,1.41513
0.645,6.968,979.63,53.6612,1.85481
0.958,7.099,979.601,53.3538,2.28711
0.573,7.643,980.195,50.9552,1.69963
3.421,7.121,980.195,53.5154,2.46816
4.09,6.966,980.047,50.4778,3.33275
3.631,7.443,980.195,47.5767,4.38578
3.873,7.448,980.195,49.8975,5.67528
3.748,8.14,980.195,49.7609,3.41404
3.853,7.804,980.047,51.058,1.94349
3.12,8.03,979.898,48.9414,1.11215
2.584,8.45,979.75,48.5293,1.48533
1.978,9.39,979.547,44.3617,0.735274
3.733,8.44,979.238,49.0701,0.413823
2.699,8.22,979.597,49.0736,0.0295588
3.043,7.924,979.007,49.9647,0.0923711
0.399,8.76,979.304,47.0985,-0.048033
3.422,8.39,979.304,50.2383,-0.23647
2.299,8.44,979.007,48.9408,-0.24386
0.575,8.5,978.71,48.7398,-0.269724
1.916,8.91,978.413,48.8136,-0.291893
0.22,8.58,978.265,48.5407,-0.280808
1.598,7.545,977.819,51.0667,-0.310367
0.927,7.577,977.849,49.7013,-0.144099
2.554,7.354,977.445,46.8344,0.498804
3.073,7.064,977.594,43.326,0.868289
3.573,6.826,977.524,41.9284,1.95088
3.41,6.634,977.376,41.7278,2.42382
2.567,6.565,977.091,40.0888,2.21691
2.763,6.377,977.217,38.7229,0.665072
1.762,6.435,976.932,38.5893,0.169963
2.521,6.454,976.932,38.3247,0.251249
1.51,6.512,976.932,38.7361,0.048033
2.126,6.435,976.932,44.8164,0.048033
1.861,6.721,977.229,49.3254,-0.096066
1.238,6.938,977.229,51.9897,-0.262334
1.843,7.083,977.229,54.5858,-0.269724
2.075,7.084,977.08,54.6541,-0.251249
2.335,7.063,977.08,54.9274,-0.240165
2.694,7.072,977.229,55.1324,-0.251249
2.803,7.055,977.229,55.0982,-0.251249
3.17,7.047,977.229,54.7908,-0.0738969
4.054,7.174,977.229,52.8096,-0.0369485
3.753,7.415,977.526,51.9214,-0.0184742
4.105,7.277,977.675,52.468,0.110845
4.14,7.209,977.675,51.7848,0.369485
4.846,7.104,977.526,51.6482,2.38318
3.598,6.97,977.675,52.4338,4.5151
3.802,6.703,977.526,52.8096,6.0928
4.12,6.451,977.526,53.6977,11.14
4.698,6.162,977.526,54.2442,13.6303
5.684,6.117,977.526,54.3809,10.2717
6.028,6.059,977.526,54.8591,11.9713
5.788,5.912,977.526,55.7472,16.9778
5.131,5.704,977.377,56.6354,16.1649
5.946,5.491,977.526,57.7968,14.7646
6.31,5.269,977.377,58.6849,12.8618
5.6,5.14,977.229,59.6413,11.8715
6.038,5.129,977.229,60.3245,15.5073
6.247,4.919,976.932,60.5978,15.644
6.649,5.096,977.229,60.8027,15.5147
6.028,5.055,977.231,60.6319,17.1219
6.593,4.959,977.126,61.1102,18.3375
5.19,5.031,976.942,60.3245,17.4692
5.574,4.929,977.107,59.778,19.7674
6.229,4.894,976.787,58.8898,16.2425
5.439,5.095,976.797,57.3185,8.86024
6.099,5.087,976.637,55.5423,12.1523
7.033,5.038,976.392,54.3809,9.8911
9.26,4.904,975.892,54.5175,9.95761
7.945,4.905,975.745,53.4244,9.69527
9.97,4.717,975.516,54.0393,2.36101
10.89,4.694,975.252,55.3734,2.65659
11.4,4.637,975.334,54.8618,1.88807
9.84,4.591,974.988,54.6583,1.84373
9.21,4.488,975.039,55.1408,1.98783
8.32,4.569,975.525,54.2868,1.84003
8.33,4.424,975.128,55.8266,1.60356
7.316,4.285,975.135,54.1888,1.30059
6.873,4.005,975.147,53.6429,1.04195
7.117,3.905,975.447,53.5744,0.886763
6.394,3.685,975.739,51.8657,0.70941
5.381,3.264,975.744,50.3637,0.646598
5.569,2.973,975.081,50.3981,2.05433
5.531,2.653,975.283,51.324,1.71441
5.215,2.809,975.744,55.0829,1.66268
7.698,2.857,975.744,57.9532,5.59769
5.831,2.988,976.19,64.0697,2.46077
3.779,2.85,976.339,64.9923,0.572701
3.081,2.718,976.308,64.8556,0.24386
3.738,2.42,976.487,63.2154,0.513584
3.764,2.629,976.775,62.2587,0.00369486
0.825,0.985,976.933,74.8334,-0.177353
2.2,1.918,976.933,74.6271,-0.251249
2.513,1.353,977.219,70.7273,-0.258639
2.108,2.74,977.528,66.0809,-0.240165
2.689,3.148,977.672,67.722,-0.251249
0.462,1.815,977.258,75.9756,-0.251249
0.385,1.973,977.371,76.0398,-0.262334
0.93,1.155,976.798,79.1879,-0.284503
0.386,1.086,976.907,79.9518,-0.225386
1.415,0.465,976.636,82.6537,-0.240165
1.836,1.482,976.606,75.6473,-0.251249
1.289,1.739,976.636,76.881,-0.269724
1.375,1.669,976.636,76.6059,-0.251249
0.783,1.618,976.487,77.2166,-0.251249
0.554,1.98,976.785,74.2801,-0.262334
0.504,2.323,976.65,71.2215,-0.262334
0.012,3.991,977.229,67.7028,-0.240165
0.425,4.003,977.378,62.6267,-0.251249
1.363,5.107,977.229,62.3521,-0.240165
0.72,5.384,977.064,57.2541,-0.240165
0.528,5.988,977.241,54.0366,-0.240165
1.633,5.858,977.375,53.3197,-0.251249
1.912,6.047,977.226,48.9504,-0.251249
2.842,6.047,977.226,55.6068,-0.280808
2.742,5.755,977.226,56.5967,-0.0221691
3.877,5.606,977.226,58.6448,5.46837
3.33,5.486,977.27,59.3276,10.7816
4.115,4.721,977.277,53.7976,16.527
5.348,4.119,977.03,57.5284,18.6183
6.277,4.049,976.929,59.3461,26.9613
7.005,3.917,976.691,59.8941,29.2964
5.959,3.827,976.967,60.5088,29.8026
5.783,3.766,976.895,60.5771,32.7252
8.53,3.467,976.932,62.0255,32.644
6.56,3.245,976.635,61.3493,25.3023
6.211,3.09,976.337,63.228,21.323
5.989,2.818,976.103,59.1658,21.3119
5.414,2.65,976.483,59.3168,23.8983
5.658,2.226,976.334,59.4888,17.2291
5.831,1.885,976.636,63.9672,19.5088
6.012,1.535,976.487,66.7008,20.0224
5.447,1.237,976.933,68.2736,13.2128
5.218,0.907,976.933,68.5603,10.9183
4.775,0.69,976.833,69.6954,11.2176
5.113,0.495,977.072,71.9193,11.7718
5.045,0.214,977.232,74.3801,13.161
6.119,0.133,977.232,76.8411,19.1799
6.962,-0.049,977.084,80.6016,23.296
7.301,-0.275,977.232,83.2678,27.0204
8.01,-0.516,977.232,84.0882,26.4588
8.76,-0.569,977.381,83.1994,31.735
8.21,-0.746,977.53,81.3878,30.3199
8.83,-0.598,977.827,75.7477,31.5318
8.88,-0.484,977.678,68.7062,39.2208
9.23,-0.231,977.976,60.5025,41.8183
9.47,-0.16,978.125,56.1272,45.6166
9.27,0.074,978.125,53.6661,51.2883
10.51,0.177,978.422,51.5809,44.3936
10.17,0.163,978.422,49.5642,24.9506
10.01,0.21,978.571,47.5133,16.3719
10.05,0.256,978.422,44.9838,13.3051
9.42,0.225,978.719,43.2405,11.0439
8.24,0.09,978.719,41.1554,11.528
8.71,-0.006,978.719,41.1554,9.73961
8.63,-0.049,978.719,40.5401,11.6979
7.561,-0.076,978.719,38.9335,13.4345
7.517,-0.09,978.422,38.079,14.4395
7.298,-0.166,978.422,38.1473,13.682
7.609,-0.138,978.422,36.7117,12.3001
7.66,-0.084,978.422,36.6433,10.5377
7.301,-0.235,978.422,37.1219,10.6559
6.59,-0.372,978.422,36.028,4.98804
6.081,-0.459,978.422,36.5066,2.49772
5.261,-0.581,978.422,35.8232,3.89806
3.799,-0.738,978.422,37.4679,3.09628
3.539,-0.91,978.273,37.0598,1.93979
4.492,-0.844,978.125,36.5812,2.01739
4.023,-0.955,978.125,36.7863,0.757443
4.612,-1.21,977.827,38.7692,1.23408
3.98,-1.258,977.827,38.0171,1.34492
4.09,-1.398,977.827,37.1966,1.4336
3.876,-1.451,977.827,38.4273,1.22669
3.522,-1.502,977.678,38.2906,1.07889
3.18,-1.604,977.691,39.1111,0.812866
2.337,-1.372,977.828,36.1026,0.0369485
2.302,-1.157,977.679,35.8291,0.0184742
1.996,-1.289,977.683,36.4451,-0.214301
1.578,-1.302,977.679,36.3079,-0.258639
1.607,-1.57,977.575,36.0389,-0.269724
2.134,-1.141,977.864,34.6725,-0.302977
1.529,-1.391,978.132,39.1178,0.387959
2.33,-2.381,978.142,40.9642,1.33753
3.478,-2.133,978.329,49.3076,4.58161
4.93,-1.797,978.423,49.9218,6.04477
5.093,-1.812,978.72,46.8376,6.34405
5.368,-1.804,979.315,49.1624,8.28754
4.999,-1.365,979.612,46.146,16.4642
4.683,-1.041,979.909,43.548,26.5992
6.084,-0.774,980.511,43.4,36.1097
5.933,-0.729,980.65,44.2167,38.3082
7.092,-0.756,980.798,45.7885,41.6261
7.135,-0.362,980.786,43.6674,44.3107
6.417,-0.048,981.095,39.4967,47.5018
6.468,-0.131,980.798,36.3898,41.5892
6.753,0.302,981.095,35.2956,15.8177
